,user_id,action_1,action_2,action_3,action_4,action_5,prev,current_tariff,prepayment,total,will_stay
49722,user_27838,0.0,21.0,2.0,0.0,0.0,3,tariff_25,True,23.0,0
49723,user_27846,1.0,11.0,3.0,0.0,0.0,1,tariff_15,False,15.0,0
49724,user_27849,0.0,2.0,1.0,0.0,0.0,1,tariff_20,False,3.0,0
49725,user_27851,0.0,2.0,1.0,0.0,0.0,2,tariff_25,False,3.0,0
49726,user_27852,0.0,40.0,1.0,1.0,0.0,1,tariff_20,False,42.0,0
49727,user_27866,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
49728,user_27867,0.0,2.0,1.0,0.0,0.0,3,tariff_25,False,3.0,0
49729,user_27869,0.0,16.0,2.0,3.0,0.0,4,tariff_25,False,21.0,1
49730,user_27871,0.0,1.0,1.0,0.0,0.0,1,tariff_4,False,2.0,0
49731,user_27873,1.0,37.0,27.0,3.0,0.0,2,tariff_14,False,68.0,1
49732,user_27875,0.0,31.0,3.0,0.0,0.0,5,tariff_7,True,34.0,1
49733,user_27885,0.0,17.0,2.0,0.0,0.0,2,tariff_20,False,19.0,0
49734,user_27887,0.0,3.0,3.0,0.0,0.0,1,tariff_25,True,6.0,0
49735,user_27889,0.0,5.0,1.0,0.0,0.0,4,tariff_10,True,6.0,0
49736,user_27892,0.0,6.0,0.0,0.0,0.0,1,tariff_2,True,6.0,0
49737,user_27898,0.0,3.0,3.0,0.0,0.0,1,tariff_4,False,6.0,0
49738,user_2791,0.0,36.0,0.0,0.0,0.0,5,tariff_15,True,36.0,1
49739,user_27910,0.0,12.0,9.0,3.0,0.0,5,tariff_25,True,24.0,1
49740,user_27916,0.0,5.0,1.0,0.0,0.0,1,tariff_15,False,6.0,1
49741,user_27928,0.0,15.0,0.0,0.0,0.0,7,tariff_7,True,15.0,1
49742,user_2793,0.0,137.0,59.0,3.0,1.0,5,tariff_7,True,200.0,0
49743,user_27932,0.0,13.0,2.0,0.0,0.0,1,tariff_4,False,15.0,0
49744,user_27939,0.0,7.0,7.0,0.0,0.0,6,tariff_15,False,14.0,1
49745,user_27941,0.0,7.0,2.0,1.0,0.0,1,tariff_15,False,10.0,0
49746,user_2795,0.0,25.0,6.0,0.0,0.0,4,tariff_15,False,31.0,0
49747,user_27954,0.0,2.0,2.0,4.0,0.0,5,tariff_25,True,8.0,1
49748,user_27959,0.0,1.0,1.0,0.0,0.0,4,tariff_25,False,2.0,0
49749,user_27970,0.0,2.0,2.0,2.0,0.0,2,tariff_25,False,6.0,1
49750,user_27971,0.0,21.0,18.0,4.0,0.0,5,tariff_25,True,43.0,0
49751,user_27978,0.0,5.0,3.0,0.0,0.0,1,tariff_15,False,8.0,1
49752,user_27980,0.0,6.0,2.0,0.0,0.0,1,tariff_25,False,8.0,0
49753,user_27986,0.0,21.0,7.0,1.0,0.0,4,tariff_15,False,29.0,0
49754,user_27988,0.0,8.0,2.0,0.0,0.0,1,tariff_15,False,10.0,1
49755,user_27999,0.0,2.0,2.0,1.0,0.0,1,tariff_25,False,5.0,1
49756,user_28,0.0,58.0,19.0,0.0,0.0,7,tariff_15,False,77.0,1
49757,user_2800,0.0,16.0,2.0,0.0,0.0,7,tariff_7,True,18.0,1
49758,user_28004,0.0,116.0,52.0,2.0,0.0,7,tariff_26,False,170.0,1
49759,user_28006,0.0,39.0,8.0,0.0,0.0,1,tariff_15,False,47.0,0
49760,user_28008,0.0,66.0,33.0,0.0,0.0,3,tariff_15,True,99.0,1
49761,user_28024,0.0,124.0,63.0,12.0,0.0,7,tariff_7,True,199.0,1
49762,user_2803,0.0,6.0,4.0,0.0,0.0,4,tariff_25,True,10.0,1
49763,user_28033,0.0,3.0,2.0,0.0,0.0,1,tariff_25,False,5.0,1
49764,user_28035,0.0,10.0,1.0,0.0,0.0,6,tariff_4,False,11.0,0
49765,user_28049,0.0,8.0,3.0,0.0,0.0,1,tariff_15,False,11.0,0
49766,user_28054,0.0,5.0,1.0,0.0,0.0,3,tariff_25,False,6.0,1
49767,user_28061,0.0,6.0,0.0,0.0,0.0,1,tariff_25,False,6.0,0
49768,user_28062,0.0,1.0,0.0,0.0,0.0,2,tariff_24,True,1.0,0
49769,user_28066,104.0,0.0,0.0,0.0,0.0,6,tariff_6,True,104.0,1
49770,user_28070,0.0,8.0,2.0,0.0,0.0,1,tariff_20,False,10.0,0
49771,user_28075,0.0,21.0,5.0,2.0,0.0,3,tariff_7,True,28.0,1
49772,user_2808,0.0,12.0,8.0,1.0,0.0,6,tariff_15,False,21.0,1
49773,user_28081,0.0,10.0,0.0,0.0,0.0,7,tariff_15,False,10.0,0
49774,user_28088,0.0,33.0,3.0,1.0,0.0,2,tariff_4,False,37.0,1
49775,user_28090,0.0,6.0,2.0,0.0,0.0,3,tariff_4,False,8.0,0
49776,user_28092,0.0,13.0,2.0,2.0,0.0,3,tariff_20,False,17.0,0
49777,user_28093,0.0,47.0,27.0,1.0,0.0,3,tariff_26,False,75.0,1
49778,user_28095,0.0,1.0,1.0,0.0,0.0,1,tariff_20,False,2.0,0
49779,user_28099,0.0,3.0,0.0,1.0,0.0,1,tariff_25,True,4.0,1
49780,user_2810,0.0,16.0,6.0,1.0,0.0,6,tariff_15,False,23.0,0
49781,user_28104,0.0,5.0,3.0,1.0,0.0,1,tariff_25,False,9.0,0
49782,user_28106,65.0,0.0,0.0,0.0,0.0,6,tariff_15,False,65.0,1
49783,user_28116,0.0,1.0,0.0,0.0,0.0,4,tariff_7,True,1.0,1
49784,user_28119,0.0,9.0,6.0,1.0,0.0,4,tariff_25,True,16.0,1
49785,user_2812,0.0,12.0,11.0,1.0,0.0,2,tariff_1,True,24.0,1
49786,user_28124,0.0,36.0,8.0,0.0,0.0,7,tariff_15,False,44.0,1
49787,user_28125,0.0,2.0,2.0,0.0,0.0,4,tariff_25,False,4.0,0
49788,user_28126,0.0,101.0,4.0,0.0,0.0,4,tariff_4,False,105.0,0
49789,user_28127,0.0,140.0,62.0,14.0,1.0,7,tariff_2,False,217.0,1
49790,user_28145,0.0,2.0,2.0,0.0,0.0,7,tariff_4,False,4.0,0
49791,user_28148,0.0,40.0,5.0,2.0,0.0,4,tariff_15,False,47.0,0
49792,user_28159,0.0,41.0,9.0,1.0,0.0,4,tariff_1,False,51.0,1
49793,user_28161,0.0,2.0,2.0,0.0,0.0,6,tariff_15,False,4.0,1
49794,user_28171,0.0,54.0,3.0,0.0,0.0,6,tariff_15,False,57.0,1
49795,user_28179,0.0,2.0,1.0,0.0,0.0,7,tariff_7,True,3.0,1
49796,user_2818,0.0,12.0,1.0,0.0,0.0,1,tariff_15,False,13.0,0
49797,user_28181,0.0,53.0,8.0,1.0,0.0,4,tariff_15,False,62.0,0
49798,user_28186,0.0,21.0,7.0,1.0,0.0,6,tariff_7,True,29.0,0
49799,user_28188,0.0,2.0,1.0,0.0,1.0,4,tariff_25,False,4.0,1
49800,user_28191,0.0,3.0,2.0,0.0,0.0,2,tariff_2,False,5.0,0
49801,user_28192,0.0,2.0,2.0,2.0,0.0,1,tariff_25,False,6.0,0
49802,user_28198,0.0,1.0,1.0,0.0,0.0,1,tariff_15,False,2.0,1
49803,user_28207,0.0,54.0,13.0,0.0,0.0,6,tariff_25,False,67.0,1
49804,user_2821,0.0,22.0,20.0,0.0,0.0,1,tariff_15,False,42.0,1
49805,user_28214,0.0,11.0,3.0,0.0,0.0,7,tariff_1,False,14.0,1
49806,user_28215,0.0,22.0,16.0,1.0,0.0,1,tariff_15,False,39.0,0
49807,user_28217,0.0,2.0,1.0,1.0,0.0,5,tariff_25,False,4.0,0
49808,user_2822,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
49809,user_28221,0.0,10.0,8.0,3.0,0.0,6,tariff_7,True,21.0,1
49810,user_2823,0.0,28.0,1.0,0.0,0.0,2,tariff_25,False,29.0,1
49811,user_28232,0.0,51.0,3.0,0.0,0.0,6,tariff_15,False,54.0,1
49812,user_28233,0.0,40.0,24.0,2.0,0.0,7,tariff_15,False,66.0,0
49813,user_28234,0.0,6.0,3.0,1.0,0.0,5,tariff_20,False,10.0,0
49814,user_28239,0.0,16.0,7.0,0.0,0.0,2,tariff_15,False,23.0,0
49815,user_28242,0.0,56.0,21.0,2.0,0.0,7,tariff_11,True,79.0,1
49816,user_28246,0.0,1.0,1.0,0.0,0.0,6,tariff_25,False,2.0,1
49817,user_28248,0.0,3.0,1.0,0.0,0.0,1,tariff_10,False,4.0,0
49818,user_28252,0.0,9.0,7.0,0.0,0.0,6,tariff_25,False,16.0,1
49819,user_28255,0.0,135.0,117.0,18.0,0.0,6,tariff_25,False,270.0,1
49820,user_28256,0.0,1.0,0.0,0.0,0.0,1,tariff_25,True,1.0,0
49821,user_28257,0.0,9.0,6.0,0.0,0.0,6,tariff_15,False,15.0,1
49822,user_28260,0.0,1.0,1.0,0.0,0.0,1,tariff_4,False,2.0,0
49823,user_28272,0.0,240.0,18.0,1.0,0.0,6,tariff_7,True,259.0,1
49824,user_28273,0.0,1.0,1.0,1.0,0.0,3,tariff_15,False,3.0,0
49825,user_28277,0.0,2.0,1.0,0.0,0.0,1,tariff_15,False,3.0,0
49826,user_2828,0.0,41.0,18.0,3.0,0.0,7,tariff_15,False,62.0,0
49827,user_28284,0.0,24.0,10.0,0.0,0.0,2,tariff_10,False,34.0,0
49828,user_28292,0.0,21.0,8.0,4.0,0.0,6,tariff_25,True,33.0,1
49829,user_28294,0.0,33.0,13.0,2.0,0.0,5,tariff_26,False,48.0,1
49830,user_28295,0.0,2.0,1.0,1.0,0.0,2,tariff_25,False,4.0,0
49831,user_28296,0.0,14.0,5.0,0.0,0.0,4,tariff_7,True,19.0,0
49832,user_28297,0.0,7.0,1.0,0.0,0.0,7,tariff_25,False,8.0,0
49833,user_28300,0.0,29.0,11.0,0.0,1.0,3,tariff_15,False,41.0,1
49834,user_28305,0.0,15.0,3.0,0.0,0.0,1,tariff_25,False,18.0,0
49835,user_28311,0.0,10.0,2.0,1.0,0.0,6,tariff_15,False,13.0,0
49836,user_28319,0.0,2.0,2.0,1.0,0.0,2,tariff_25,False,5.0,0
49837,user_2832,0.0,1.0,1.0,1.0,0.0,4,tariff_25,False,3.0,1
49838,user_28323,0.0,3.0,3.0,0.0,0.0,3,tariff_1,False,6.0,0
49839,user_28329,0.0,29.0,5.0,0.0,0.0,6,tariff_7,True,34.0,1
49840,user_2833,0.0,3.0,0.0,0.0,0.0,1,tariff_15,False,3.0,0
49841,user_28334,0.0,6.0,1.0,0.0,0.0,1,tariff_25,True,7.0,1
49842,user_28335,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
49843,user_28336,0.0,1.0,1.0,0.0,0.0,1,tariff_4,False,2.0,0
49844,user_2834,0.0,3.0,0.0,0.0,0.0,6,tariff_7,True,3.0,1
49845,user_28344,0.0,10.0,3.0,3.0,0.0,3,tariff_20,False,16.0,1
49846,user_28349,0.0,8.0,2.0,0.0,0.0,7,tariff_13,True,10.0,1
49847,user_28354,0.0,24.0,10.0,1.0,0.0,1,tariff_4,False,35.0,0
49848,user_28356,0.0,4.0,4.0,0.0,0.0,7,tariff_26,False,8.0,0
49849,user_28357,0.0,2.0,1.0,0.0,0.0,1,tariff_4,False,3.0,0
49850,user_28358,0.0,64.0,10.0,0.0,0.0,7,tariff_13,False,74.0,1
49851,user_2836,0.0,17.0,1.0,0.0,1.0,3,tariff_7,True,19.0,1
49852,user_28361,0.0,2.0,2.0,0.0,2.0,6,tariff_25,True,6.0,1
49853,user_28364,0.0,60.0,12.0,5.0,0.0,4,tariff_25,False,77.0,1
49854,user_28368,0.0,19.0,7.0,0.0,0.0,2,tariff_20,False,26.0,0
49855,user_28370,0.0,10.0,4.0,0.0,0.0,4,tariff_14,False,14.0,1
49856,user_28372,0.0,2.0,0.0,0.0,0.0,3,tariff_15,True,2.0,0
49857,user_28377,0.0,2.0,1.0,0.0,0.0,7,tariff_25,True,3.0,0
49858,user_28379,0.0,2.0,2.0,0.0,0.0,3,tariff_25,False,4.0,1
49859,user_28380,0.0,39.0,30.0,1.0,0.0,7,tariff_25,True,70.0,1
49860,user_28389,0.0,113.0,71.0,38.0,0.0,6,tariff_7,True,222.0,1
49861,user_28392,0.0,46.0,3.0,0.0,0.0,2,tariff_25,False,49.0,0
49862,user_28396,0.0,18.0,2.0,0.0,0.0,2,tariff_15,False,20.0,0
49863,user_28403,0.0,16.0,1.0,1.0,0.0,5,tariff_7,True,18.0,1
49864,user_28408,0.0,3.0,1.0,0.0,0.0,6,tariff_20,False,4.0,0
49865,user_28409,0.0,23.0,1.0,0.0,0.0,6,tariff_7,True,24.0,1
49866,user_28410,0.0,2.0,2.0,1.0,0.0,4,tariff_20,False,5.0,1
49867,user_28416,0.0,8.0,1.0,0.0,0.0,1,tariff_15,False,9.0,1
49868,user_28417,0.0,39.0,33.0,5.0,0.0,4,tariff_14,False,77.0,1
49869,user_28418,0.0,2.0,1.0,0.0,0.0,1,tariff_20,False,3.0,0
49870,user_28426,0.0,66.0,51.0,16.0,0.0,4,tariff_1,False,133.0,1
49871,user_28427,0.0,2.0,2.0,0.0,0.0,1,tariff_4,False,4.0,1
49872,user_28428,0.0,3.0,2.0,0.0,0.0,3,tariff_25,True,5.0,0
49873,user_2843,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
49874,user_28438,0.0,82.0,50.0,10.0,2.0,7,tariff_17,False,144.0,1
49875,user_2845,10.0,0.0,0.0,0.0,0.0,4,tariff_7,True,10.0,1
49876,user_28450,0.0,36.0,3.0,1.0,0.0,4,tariff_4,False,40.0,1
49877,user_28453,0.0,21.0,7.0,3.0,0.0,7,tariff_11,False,31.0,1
49878,user_28461,0.0,21.0,9.0,4.0,0.0,7,tariff_11,False,34.0,1
49879,user_28467,0.0,4.0,2.0,0.0,0.0,2,tariff_15,False,6.0,1
49880,user_28474,0.0,28.0,4.0,0.0,0.0,1,tariff_4,False,32.0,0
49881,user_28482,0.0,40.0,27.0,2.0,0.0,1,tariff_25,False,69.0,1
49882,user_2849,0.0,11.0,4.0,1.0,0.0,5,tariff_14,False,16.0,1
49883,user_28490,41.0,0.0,0.0,0.0,0.0,7,tariff_6,True,41.0,1
49884,user_28497,0.0,23.0,0.0,0.0,0.0,1,tariff_25,False,23.0,0
49885,user_28498,1.0,7.0,1.0,0.0,0.0,6,tariff_7,True,9.0,1
49886,user_28499,0.0,2.0,2.0,2.0,0.0,4,tariff_4,False,6.0,1
49887,user_28500,1.0,34.0,11.0,2.0,0.0,6,tariff_7,True,48.0,1
49888,user_28502,0.0,10.0,2.0,0.0,0.0,2,tariff_15,False,12.0,0
49889,user_28504,0.0,2.0,2.0,1.0,0.0,1,tariff_25,False,5.0,0
49890,user_28510,0.0,1.0,0.0,0.0,0.0,1,tariff_2,True,1.0,0
49891,user_28517,0.0,5.0,3.0,0.0,0.0,2,tariff_20,False,8.0,0
49892,user_28519,0.0,4.0,4.0,1.0,0.0,6,tariff_15,False,9.0,0
49893,user_28530,0.0,5.0,2.0,1.0,0.0,1,tariff_20,False,8.0,0
49894,user_28531,0.0,15.0,8.0,2.0,0.0,7,tariff_25,False,25.0,1
49895,user_28532,0.0,11.0,2.0,1.0,0.0,2,tariff_14,False,14.0,1
49896,user_28535,0.0,84.0,18.0,0.0,0.0,1,tariff_2,False,102.0,1
49897,user_28536,0.0,169.0,12.0,0.0,0.0,5,tariff_25,True,181.0,1
49898,user_28537,0.0,1.0,0.0,0.0,0.0,1,tariff_10,False,1.0,0
49899,user_28539,7.0,0.0,0.0,0.0,0.0,2,tariff_15,False,7.0,1
49900,user_2854,0.0,61.0,14.0,2.0,0.0,7,tariff_7,True,77.0,1
49901,user_28541,0.0,7.0,6.0,0.0,0.0,7,tariff_25,False,13.0,1
49902,user_28543,6.0,24.0,4.0,0.0,0.0,4,tariff_2,False,34.0,1
49903,user_28544,0.0,19.0,4.0,1.0,0.0,3,tariff_25,False,24.0,0
49904,user_28547,0.0,2.0,1.0,1.0,0.0,3,tariff_25,False,4.0,0
49905,user_28548,1.0,30.0,1.0,0.0,0.0,2,tariff_25,True,32.0,0
49906,user_28552,0.0,9.0,7.0,2.0,0.0,7,tariff_15,True,18.0,1
49907,user_28556,0.0,32.0,18.0,0.0,0.0,5,tariff_25,False,50.0,1
49908,user_28560,0.0,1.0,1.0,2.0,0.0,7,tariff_25,True,4.0,1
49909,user_28564,0.0,23.0,6.0,3.0,0.0,1,tariff_25,False,32.0,1
49910,user_28567,0.0,31.0,3.0,1.0,0.0,7,tariff_7,True,35.0,1
49911,user_28570,0.0,61.0,2.0,0.0,0.0,1,tariff_4,False,63.0,0
49912,user_28572,0.0,3.0,2.0,0.0,0.0,5,tariff_25,False,5.0,1
49913,user_28578,0.0,4.0,3.0,0.0,0.0,2,tariff_10,False,7.0,0
49914,user_2858,0.0,9.0,2.0,1.0,0.0,7,tariff_11,True,12.0,1
49915,user_28580,0.0,7.0,5.0,0.0,0.0,3,tariff_1,False,12.0,1
49916,user_28581,0.0,4.0,2.0,0.0,0.0,2,tariff_25,False,6.0,0
49917,user_28584,0.0,35.0,15.0,8.0,0.0,6,tariff_11,True,58.0,1
49918,user_28591,0.0,37.0,2.0,0.0,0.0,1,tariff_15,False,39.0,0
49919,user_28594,0.0,3.0,0.0,0.0,0.0,2,tariff_10,False,3.0,0
49920,user_28595,53.0,1.0,0.0,0.0,0.0,5,tariff_6,False,54.0,1
49921,user_28597,0.0,19.0,6.0,0.0,1.0,6,tariff_15,False,26.0,1
49922,user_28605,0.0,6.0,1.0,1.0,0.0,5,tariff_25,True,8.0,0
49923,user_28609,0.0,128.0,33.0,6.0,0.0,7,tariff_7,True,167.0,1
49924,user_28629,0.0,147.0,15.0,2.0,0.0,5,tariff_26,False,164.0,1
49925,user_28630,0.0,23.0,3.0,0.0,0.0,2,tariff_25,False,26.0,0
49926,user_28631,1.0,176.0,44.0,9.0,0.0,6,tariff_7,True,230.0,1
49927,user_28632,0.0,24.0,4.0,0.0,0.0,5,tariff_15,True,28.0,1
49928,user_2864,0.0,4.0,1.0,0.0,0.0,2,tariff_25,False,5.0,1
49929,user_28640,0.0,43.0,1.0,0.0,0.0,1,tariff_25,False,44.0,0
49930,user_28650,0.0,30.0,5.0,0.0,0.0,5,tariff_26,False,35.0,1
49931,user_28656,0.0,33.0,4.0,0.0,0.0,2,tariff_25,False,37.0,1
49932,user_28664,0.0,25.0,2.0,0.0,0.0,6,tariff_25,False,27.0,1
49933,user_28667,0.0,1.0,1.0,1.0,0.0,2,tariff_20,False,3.0,0
49934,user_2867,0.0,1.0,1.0,0.0,0.0,3,tariff_25,False,2.0,1
49935,user_28676,0.0,1.0,1.0,1.0,1.0,1,tariff_20,False,4.0,0
49936,user_2868,0.0,11.0,6.0,5.0,0.0,7,tariff_7,True,22.0,1
49937,user_28680,0.0,5.0,2.0,0.0,0.0,3,tariff_25,True,7.0,1
49938,user_28681,0.0,13.0,8.0,0.0,0.0,5,tariff_15,False,21.0,1
49939,user_28685,0.0,3.0,2.0,0.0,0.0,2,tariff_4,False,5.0,0
49940,user_28689,0.0,5.0,1.0,0.0,0.0,3,tariff_25,False,6.0,1
49941,user_2869,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
49942,user_28692,0.0,2.0,2.0,0.0,0.0,3,tariff_4,False,4.0,0
49943,user_28694,0.0,33.0,4.0,1.0,0.0,6,tariff_25,False,38.0,1
49944,user_28695,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
49945,user_28710,0.0,54.0,18.0,2.0,0.0,6,tariff_2,False,74.0,1
49946,user_28712,0.0,6.0,2.0,0.0,0.0,1,tariff_25,False,8.0,0
49947,user_28718,1.0,0.0,0.0,0.0,0.0,2,tariff_15,False,1.0,0
49948,user_28719,0.0,7.0,2.0,1.0,0.0,2,tariff_25,False,10.0,1
49949,user_28722,0.0,85.0,18.0,3.0,1.0,3,tariff_7,True,107.0,1
49950,user_28726,0.0,5.0,3.0,1.0,0.0,2,tariff_25,False,9.0,0
49951,user_2873,0.0,8.0,1.0,0.0,0.0,4,tariff_25,False,9.0,1
49952,user_28734,0.0,8.0,4.0,1.0,0.0,7,tariff_11,True,13.0,1
49953,user_28738,0.0,2.0,1.0,1.0,0.0,5,tariff_25,False,4.0,1
49954,user_28739,0.0,65.0,1.0,0.0,0.0,7,tariff_26,True,66.0,1
49955,user_2874,0.0,3.0,2.0,2.0,0.0,3,tariff_14,True,7.0,1
49956,user_28749,0.0,153.0,22.0,2.0,0.0,5,tariff_11,True,177.0,1
49957,user_28758,0.0,53.0,12.0,0.0,0.0,6,tariff_15,False,65.0,1
49958,user_28759,0.0,11.0,1.0,0.0,0.0,1,tariff_15,False,12.0,0
49959,user_28760,0.0,3.0,1.0,0.0,0.0,2,tariff_25,False,4.0,0
49960,user_28762,0.0,4.0,2.0,1.0,0.0,3,tariff_25,False,7.0,1
49961,user_28767,0.0,2.0,0.0,0.0,0.0,1,tariff_25,False,2.0,0
49962,user_28769,0.0,38.0,2.0,0.0,0.0,3,tariff_26,False,40.0,0
49963,user_2877,0.0,2.0,2.0,3.0,0.0,7,tariff_15,False,7.0,1
49964,user_28770,0.0,26.0,3.0,1.0,0.0,1,tariff_2,False,30.0,0
49965,user_28772,0.0,13.0,5.0,0.0,0.0,6,tariff_7,True,18.0,1
49966,user_28783,0.0,105.0,1.0,0.0,0.0,2,tariff_15,False,106.0,1
49967,user_28785,0.0,6.0,2.0,1.0,0.0,1,tariff_25,False,9.0,1
49968,user_28786,0.0,5.0,1.0,0.0,0.0,3,tariff_25,False,6.0,0
49969,user_28792,0.0,2.0,2.0,1.0,0.0,1,tariff_10,False,5.0,0
49970,user_28793,0.0,6.0,3.0,1.0,0.0,4,tariff_25,False,10.0,1
49971,user_28795,0.0,2.0,2.0,1.0,0.0,1,tariff_15,False,5.0,1
49972,user_2880,0.0,2.0,1.0,0.0,0.0,2,tariff_15,False,3.0,0
49973,user_2881,0.0,1.0,0.0,0.0,0.0,4,tariff_14,True,1.0,1
49974,user_28810,48.0,1.0,0.0,0.0,0.0,7,tariff_7,True,49.0,1
49975,user_28811,0.0,13.0,7.0,0.0,0.0,7,tariff_15,False,20.0,0
49976,user_28812,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
49977,user_28813,0.0,31.0,5.0,3.0,0.0,4,tariff_20,False,39.0,1
49978,user_28814,0.0,24.0,22.0,10.0,0.0,6,tariff_13,True,56.0,1
49979,user_28819,0.0,17.0,7.0,0.0,0.0,4,tariff_25,True,24.0,0
49980,user_28823,0.0,3.0,1.0,0.0,0.0,4,tariff_10,False,4.0,0
49981,user_28825,17.0,135.0,7.0,2.0,0.0,5,tariff_15,False,161.0,1
49982,user_28826,0.0,93.0,80.0,24.0,0.0,6,tariff_17,True,197.0,1
49983,user_28827,0.0,57.0,12.0,3.0,0.0,5,tariff_15,False,72.0,0
49984,user_28828,0.0,28.0,24.0,1.0,0.0,1,tariff_15,False,53.0,0
49985,user_28829,0.0,59.0,6.0,0.0,0.0,6,tariff_15,False,65.0,1
49986,user_28836,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
49987,user_28837,0.0,1.0,1.0,0.0,0.0,6,tariff_25,False,2.0,0
49988,user_28841,0.0,17.0,8.0,0.0,0.0,7,tariff_14,True,25.0,1
49989,user_28845,0.0,17.0,7.0,1.0,0.0,2,tariff_20,False,25.0,0
49990,user_28847,0.0,36.0,7.0,3.0,0.0,7,tariff_7,True,46.0,1
49991,user_28855,0.0,1.0,1.0,0.0,0.0,2,tariff_20,False,2.0,0
49992,user_28863,0.0,126.0,69.0,65.0,1.0,5,tariff_7,True,261.0,1
49993,user_28864,0.0,114.0,77.0,21.0,1.0,6,tariff_1,False,213.0,1
49994,user_28866,0.0,12.0,5.0,0.0,1.0,5,tariff_15,False,18.0,0
49995,user_28868,0.0,1.0,0.0,0.0,0.0,4,tariff_7,True,1.0,1
49996,user_28869,0.0,2.0,2.0,0.0,0.0,3,tariff_20,False,4.0,0
49997,user_28872,0.0,101.0,79.0,7.0,0.0,5,tariff_7,True,187.0,1
49998,user_28882,0.0,5.0,2.0,0.0,0.0,1,tariff_15,False,7.0,1
49999,user_28889,0.0,13.0,2.0,1.0,0.0,2,tariff_15,False,16.0,1
50000,user_28890,0.0,12.0,4.0,0.0,1.0,5,tariff_15,False,17.0,1
50001,user_28893,10.0,0.0,0.0,0.0,0.0,4,tariff_11,True,10.0,1
50002,user_28896,0.0,14.0,0.0,0.0,0.0,5,tariff_15,False,14.0,0
50003,user_2890,0.0,7.0,4.0,0.0,0.0,4,tariff_4,False,11.0,1
50004,user_28903,0.0,48.0,25.0,5.0,0.0,5,tariff_2,False,78.0,1
50005,user_28906,0.0,28.0,14.0,8.0,0.0,7,tariff_15,True,50.0,1
50006,user_28910,0.0,5.0,1.0,0.0,0.0,4,tariff_25,False,6.0,1
50007,user_28918,0.0,21.0,0.0,2.0,1.0,3,tariff_25,False,24.0,1
50008,user_28925,0.0,6.0,1.0,1.0,1.0,4,tariff_25,False,9.0,0
50009,user_28926,0.0,14.0,7.0,2.0,0.0,1,tariff_14,False,23.0,1
50010,user_28933,0.0,45.0,23.0,7.0,0.0,7,tariff_25,False,75.0,1
50011,user_28935,0.0,4.0,2.0,0.0,0.0,1,tariff_10,False,6.0,0
50012,user_2894,0.0,1.0,0.0,0.0,0.0,2,tariff_25,True,1.0,0
50013,user_28946,0.0,259.0,217.0,84.0,0.0,6,tariff_11,False,560.0,1
50014,user_28948,0.0,44.0,9.0,1.0,0.0,3,tariff_25,False,54.0,0
50015,user_28950,0.0,28.0,13.0,0.0,0.0,7,tariff_15,False,41.0,0
50016,user_28952,0.0,7.0,1.0,0.0,0.0,1,tariff_15,False,8.0,1
50017,user_28970,0.0,1.0,0.0,0.0,0.0,6,tariff_11,False,1.0,1
50018,user_28971,0.0,75.0,18.0,0.0,1.0,5,tariff_13,False,94.0,1
50019,user_28972,0.0,152.0,28.0,0.0,0.0,5,tariff_25,True,180.0,1
50020,user_28975,0.0,171.0,10.0,1.0,0.0,6,tariff_7,True,182.0,1
50021,user_28977,0.0,15.0,3.0,0.0,0.0,1,tariff_26,False,18.0,1
50022,user_28987,0.0,2.0,0.0,0.0,0.0,2,tariff_15,False,2.0,0
50023,user_2899,0.0,448.0,152.0,18.0,3.0,4,tariff_7,True,621.0,1
50024,user_28992,0.0,36.0,7.0,3.0,0.0,6,tariff_20,False,46.0,0
50025,user_29001,0.0,10.0,1.0,0.0,0.0,1,tariff_25,False,11.0,0
50026,user_29003,0.0,34.0,2.0,0.0,0.0,6,tariff_14,False,36.0,1
50027,user_29004,0.0,15.0,7.0,0.0,0.0,6,tariff_15,True,22.0,1
50028,user_29007,0.0,6.0,1.0,0.0,0.0,7,tariff_25,False,7.0,0
50029,user_29008,0.0,1221.0,547.0,115.0,0.0,7,tariff_7,True,1883.0,1
50030,user_29024,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
50031,user_29031,0.0,3.0,1.0,1.0,0.0,2,tariff_25,False,5.0,0
50032,user_29034,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
50033,user_2904,0.0,8.0,2.0,0.0,0.0,7,tariff_15,False,10.0,1
50034,user_29040,0.0,85.0,25.0,1.0,1.0,6,tariff_15,False,112.0,1
50035,user_29042,0.0,6.0,3.0,2.0,0.0,6,tariff_15,False,11.0,1
50036,user_29044,0.0,46.0,6.0,3.0,0.0,4,tariff_15,True,55.0,1
50037,user_29047,0.0,10.0,7.0,0.0,0.0,1,tariff_10,False,17.0,0
50038,user_2906,0.0,24.0,20.0,12.0,0.0,6,tariff_25,True,56.0,1
